"description","id","user_id","district_id","advertiser_type","params.furniture","params.price1","params.price2","params.builttype","params.m","params.rooms","params.rent","external_id","last_refresh","wolna"
"Do wynajęcia kawalerka o powierzchni 35m2 (po podłodze ponad 40m2)
Mieszkanie znajduje się na czwartym piętrze budynku Małe Tarasy Warty. Budynek posiada windę.
Zlokalizowany bezpośrednio przy Rondzie Rataje, 300 m od Galerii Posnania.

Mieszkanie składa się z pokoju z aneksem kuchennym, korytarza i łazienki.
W pełni umeblowane i wyposażone (pralka, telewizor, naczynia, garnki itd.)

Na opłaty składa się:
Najem - 1550 zl
Czynsz do wspólnoty - 390 zł (w nim zawarte opłaty za śmieci, wodę, ścieki itp)
Internet + telewizja 110 zł

Co dwa miesiące oddzielnie rachunek za prąd. 

Zapraszam do kontaktu.",595475908,21117567,713,"private","yes","price",1550,"blok",35,"one",NA,60372761,2020-04-01 14:43:44,FALSE
"Oferuję do wynajęcia nowe mieszkanie 32 m2 (oddane do użytku we wrześniu 2019) , w tym – jeden pokój 19m2, drugi  wydzielony  mały pokoik z oknem,  oddzielna kuchnia, nowoczesna łazienka i duży balkon -  w nowym budynku /apartamentowcu przy ul. Wołkowyskiej 26 w Poznaniu.
Mieszkanie wykończone w wysokim standardzie, płytki, panele,  wyposażone w nowe urządzenia na  gwarancji. 

Mieszkanie znajduje się na IV piętrze, z windą, ciche.

Budynek przy ulicy Wołkowyskiej 26 w Poznaniu znajduje się niedaleko centrum miasta. 

Bardzo korzystna lokalizacja sprawia, że szybko i sprawnie można stąd dojść/dojechać do każdego punktu w mieście, zarówno pod względem komunikacyjnym, rekreacyjnym i kulturalnym. 
Atuty lokalizacji:
- Tereny rekreacyjne Jeziora Malty  to zaledwie 5  minut -  idealne miejsce na spacery, do biegania, na rowery, Termy maltańskie,  stok narciarski MALTA-SKI, tor saneczkowy i kolejka górska, park linowy i wiele,wiele  innych możliwych;
- Niedaleko znajduje się trasa wypoczynkowa pieszo-rowerowa czyli Wartostrada; 
- W pobliżu lokalizacji  z bezpośrednim dojazdem komunikacją miejską znajdują się  aż trzy Galerie Handlowe: Malta,  Posnania i  M1 - oferujące dostęp do sklepów i butików największych marek; Galeria Mata to zaledwie 2 przestanki autobusem albo 10 min pieszo;
- Bliskie sąsiedztwo Politechniki Poznańskiej, 
- Doskonała komunikacja z centrum Poznania i innymi dzielnicami, bez względu na środek transportu (Trasa Kórnicka; przystanek autobusowy przy ul Baraniaka, ścieżki rowerowe). 

W mieszkaniu  wyposażenie  jest całkowicie wszystko nowe, na gwarancji, tj.:
- w kuchni  - w nowe meble,  wszystkie potrzebne AGD (lodówka, mikrofala, piekarnik, płyta indukcyjna, pochłaniacz);
- w łazience - kabina prysznicowa, nowa pralka, wbudowana szafa łazienkowa z lustrem;
- w przedpokoju - szafa typu komandor z dużym lustrem na drzwiach,  garderoba dzienna;
- pokoje: bez umeblowania (do ew. uzgodnienia); Umeblowanie widoczne na zdjęciach jest przykładowe. 
- duży balkon od strony południowej

Wynajmę odpowiedzialnej, pracującej osobie lub parze, bezdzietnym, niepalącym, bez zwierząt.

Mieszkanie do wynajęcia od maja/czerwca (do uzgodnienia)
Cena  najmu 1600 .  
Najemca ponosi także co miesięczne wpłaty na rzecz  Wspólnoty Mieszkaniowej ok 150 zł (w tym woda. Co, śmieci, sprzątanie obiektu i fundusz remontowy) oraz opłaty z tyt. zużycia  prądu ok 50zl/ msc. Aktualnie- 2 os. mieszkające nie przekraczają 200 zł/ msc.

Umowę z operatorem TV i Internetu Najemca  zawiera we własnym zakresie.

Kaucja  3000zł -  Kaucja  zwrotna.

Zainteresowanych proszę o kontakt tel 602666782 lub przez olx",595480890,443495277,765,"private","no","price",1600,"apartamentowiec",31,"one",200,NA,2020-04-01 15:08:27,FALSE
"Witam. Mam na wynajem mieszkanie przy ul. Azaliowej na pierwszym piętrze w cichej i spokojnej okolicy. Mieszkanie w pełni umeblowane
 (pralka, lodówka TV) 

 WOLNE OD 1 MAJA. 

W pobliżu mieszkania znajdują się sklepy,park, przychodnia, poczta, przystanek autobusowy.

Wynajem 1100zl plus czynsz do wspólnoty 400zl i dodatkowo płatne media tj. prąd + gaz.
KAUCJA 2tys.zł

Wiecej informacji udzielę telefonicznie pod numerem zamieszczonym w ogłoszeniu
515-777-728
609-664-614",595492248,593442706,695,"private","yes","price",1100,"blok",33,"one",400,NA,2020-04-01 16:00:31,FALSE
"Wynajmę przytulną, słoneczną  kawalerkę na ulicy Falistej o powierzchni 32m2 (parter), z balkonem i piwnicą.  Mieszkanie świeżo po remoncie, umeblowane, na wyposażeniu pralka, lodówka, kuchenka z piekarnikiem. Zapraszam do oglądania mieszkania.",595517990,578425669,717,"private","yes","arranged",1100,"blok",32,"one",500,NA,2020-04-01 18:07:57,FALSE
"450 m. od Malty ,doskonała komunikacja, dziedziniec - basen, tenis, rekreacja. Cicho, czysto, porządnie.",595525846,21117567,NA,"private","yes","price",1400,"blok",32,"one",NA,60373467,2020-04-01 18:44:24,FALSE
"AKTUALNE. Oferuje urządzoną kawalerkę. W pokoju kanapa, biurko, szafa, kuchnia wyposażona, kuchnia wypusażona.  Dostępna pralka, ogród np. na grilla, miejsce parkingowe, internet. Nie ma żadnych dodatkowych, ukrytych opłat. 700zł czynsz plus 300zł media czyli 1000zł to koszt całkowity. Przyjazne sąsiedztwo. Przejrzyste, uczciwe i bezproblemowe warunki użytkowania. Dowolny czasookres. Mieszkanie znajduje się na Jeżycach, bezpośrednio przy ul. Dąbrowskiego, ale dalszy odcinek. Tel.579518130",595526214,69317232,325,"private","yes","price",700,"wolnostojacy",20,"one",1,NA,2020-04-01 18:47:40,FALSE
"Witam
Mam do wynajęcia fajnie urządzoną kawalerkę  na przeciwko Starego Zoo.
Mieszkanie znajduje się na 4 piętrze apartamentowca z 2000 roku.
W budynku jest winda oraz hala garażowa (możliwość wynajmu miejsca w garażu).
Mieszkanie w pełni umeblowane, od talerzy, telewizora, po pralkę i suszarkę do włosów.
Możliwość wynajmu nawet 2 tygodnie czy miesiąc.
Zapraszam do współpracy",595529169,11828645,325,"private","yes","price",1350,"apartamentowiec",28,"one",450,NA,2020-04-01 19:05:29,FALSE
"Wygodna kawalerka do wynajęcia od maja 2020r. 

ul. Św. Rocha, tuż obok Rondo Rataje, Politechnika, Posnania, Malta.
Bardzo dobra komunikacja (tramwaje, autobusy). 

34m2, osobna kuchnia, balkon. Niski blok, 2 piętro. 
Pralka, lodówka, szafa (x2), stolik, łóżko, biurko z krzesłem. 

Kluczyk do miejsc parkingowych przy bloku. 

1300zł najem + 330zł czynsz
dodatkowo prąd i gaz wg zużycia (co 2 m-ce). 
Możliwość przepisania umowy o internet (światłowód INEA 69zł).

Oferta prywatna - bez pośredników i dodatkowych opłat. 

Wymagana kaucja w wysokości jednomiesięcznego najmu. 
Zwierzęta - do ustalenia. 

tel. 795 477 616",595530570,22840423,713,"private","yes","price",1300,"blok",34,"one",330,NA,2020-04-01 19:10:49,FALSE
"Mam do wynajęcia kawalerkę na Oś. Warszawskim, 10 minut spacerem do jeziora Malta. Pokój z kuchnią posiada podstawowe umeblowanie oraz pralkę. Do kosztów dochodzi jeszcze opłata za prąd według licznika oraz kaucja zwrotna wynosząca 1 miesiąc opłaty za wynajem. Poszukuję jednej osoby, ceniącej spokój, niepalącej, pracującej bądź studiującej, która jest zainteresowana wynajmem długoterminowym. 
Proszę o kontakt poprzez wiadomość lub telefoniczny po godzinie 16.",595533093,37806837,723,"private","yes","price",1000,"szeregowiec",20,"one",1,NA,2020-04-01 19:29:57,FALSE
"Posiadam na wynajem kawalerkę ściany do odświeżenia",595535466,468563826,719,"private","yes","price",950,"wolnostojacy",21,"one",0,NA,2020-04-01 19:27:41,FALSE
"• Powierzchnia mieszkania 31m2
• Świetna lokalizacja, zaledwie 3 minuty spacerem od stacji PST, co gwarantuje błyskawiczny dojazd do centrum Poznania
• 10 piętro (winda po remoncie)
• Bardzo jasne, słoneczne i ciepłe - od strony południowo-zachodniej, na dziesiątym piętrze, między innymi mieszkaniami
• Z okna można podziwiać panoramę Poznania
• Duże, plastikowe okna z roletkami wewnętrznymi
• Słoneczna kuchnia
• Dostępne od 1 czerwca

OPIS MIESZKANIA:

• Umeblowana kuchnia - szafki, półki, stolik, piekarnik, lodówka, dodatkowo pralka
• Duży salon z wnęką na łóżko, panele na podłodze
• W przedpokoju szafa typu komandor
• W łazience prysznic z zamykanymi drzwiami suwanymi, WC, umywalka, lustro, na podłodze i ścianach płytki
• w ścianach rozprowadzona jest instalacja INEA (kablówka, światłowód)

LOKALIZACJA:

• Poznań, os. Chrobrego 15, blok naprzeciwko Chaty Polskiej
• w pobliżu przystanki MPK 151, 185, 190, N234 (dojazd do centrum w 15 min, bez przesiadek), 
• 3 minuty spacerem do PST!
• w pobliżu znajduje się stacja rowerów miejskich, kluby fitness, Chata Polska, Biedronka, Lidl, Żabka, Pepco, Pizza Hut, Galeria Plaza, Galeria Pestka, apteka, poczta, bank, cukiernia, lekarz, szkoła, przedszkole i place zabaw.

CENA:

• koszt - 1200 zł
• czynsz i opłata administracyjna do spółdzielni to około 420 złotych - za wodę, ogrzewanie i śmieci
• kaucja zwrotna - 1650 zł
• prąd płatny dodatkowo według zużycia,
• tv, internet we własnym zakresie",595552427,6558433,709,"private","no","arranged",1200,"blok",31,"one",420,NA,2020-05-08 21:00:40,FALSE
"Wynajme kawalerke przy Rynku Ieżyckim na ul R Strzałkowskiego 6/8
z miejscem parkingowym na tyłach bloku,zamykane brama.
Mieszkanie z oddzielna kuchnia,duzym pokojem,łazienka i korytarzem.
W pokoju duza szafa komandora,łazienka z pralka,w kuchni lodówka.
Mieszkanie na patrerze ,drzwi antywlamaniowe.
Do mieszkania piwnica.
W czynszu zaliczka na CO ,wode i smieci,pozostaje gaz 36zł/2 miesiace prad 80 zl /2 miesiace.    Przystanek tramwajowy 3 min.
Polecam,wolne od 1 ,04,2020",595562948,21117567,325,"private","yes","price",1200,"blok",33,"one",NA,60373924,2020-04-01 22:28:02,FALSE
"Kawalerka zlokalizowana w centrum Poznania, przy MTP, w apartamentowcu ATANER na pierwszym piętrze.
Wynajem bezpośrednio od właściciela.
Lokal jest klimatyzowany, składa się z dużego, umeblowanego pokoju z balkonem i aneksem kuchennym, łazienki i przedpokoju - meble jak na zdjęciach.
W lokalu obowiązuje zakaz palenia, oraz przebywania zwierząt.
Opłaty miesięczne: czynsz dla wynajmującego 1400 zł + opłaty do Wspólnoty 490 zł + prąd. Kaucja zwrotna 2 000 zł.
Lokal jest dostępny od zaraz.
Kontakt telefoniczny (użyj formularza kontaktowego).",595563670,21117567,327,"private","yes","price",1400,"apartamentowiec",32.4,"one",NA,60373914,2020-04-01 22:33:19,FALSE
"Do wynajęcia nowoczesna kawalerka z oddzielną kuchnią na ul. Fredry !

Cena 1550 zł. + 300 zł. (woda, gaz, ogrzewanie, wywóz śmieci, administracja) (350zł dla 2 osób) + prąd co dwa miesiące. Internet w cenie.

Super lokalizacja !

Kawalerka znajduje się na drugim piętrze w odrestaurowanej kamienicy na rogu ul. Fredry i Kościuszki, zaraz obok Zamku Cesarskiego.

5 minut spacerkiem na UEP i UAM
10 minut na Stary Rynek
100 metrów na przystanek tramwajowy “Fredry”

Wyposażenie:

Duże, wygodne łóżko
Szafa z lustrem
Stolik kawowy + 2 krzesła
Oddzielna kuchnia z zabudowaną lodówka, płytą grzewczą i mikrofalą z opcją grilla.
Nowoczesna łazienka z kabiną prysznicową i pralką

Wymagana kaucja zwrotna 2000zł.
Brak prowizji (ogłoszenie bezpośrednie).

Zapraszam do kontaktu,
Tomasz
(użyj formularza kontaktowego)",595605466,21117567,NA,"private","no","price",1550,"kamienica",30,"one",NA,60374697,2020-04-02 11:24:31,FALSE
"Witam 
Mam do wynajęcia dużą kawalerkę 32 m2 + skrytkę 2,5 m2
mieszkanie składa się z dużego pokoju 21m2
kuchni , łazienki i  korytarza 
mieszkanie znajduje się na osiedlu Wichrowe Wzgórze 4
w bardzo dobrze skomunikowanym miejscu przy Rondzie Solidarności 
pierwszy przystanek autobusowy znajduje się po 50 m a kolejny tramwajowy i autobusowy po 150 m
na osiedlu jest dużo obiektów handlowych np: Chata Polska 50 m od budynku
Mieszkanie jest po całkowitym remoncie
w pełni wyposażone i gotowe do zamieszkania   
w pokoju jest szafa i komoda oraz narożnik z funkcją spania po rozłożeniu powierzania spania to 200 x 160
wiec spokojnie 2 osoby się zmieszczą 
kuchnia wyposażona jest  w piekarnik , płytę grzewczą gazową i lodówkę 
posiada duży blat roboczy i jednocześnie miejsce do spożywania posiłków posiada  2 hokery 
łazienka wyposażona jest w wannę i pralkę , w korytarzu jest szafa na obuwie i kurtki itp
 mieszkanie posiada balkon 120 x 180
koszt wynajmu to 1400pln /mc + czynsz 390 w zależności od ilości zamieszkałych osób i zużycia
+ media : prąd,gaz i ewentualnie Internet
w mieszkaniu oświetlenie jest ledowe a wiec koszt prądu nie powinien być wysoki
chcę wynająć 1 lub 2 osobą najlepiej parze
na okres min rok i dłużej 
 
zapraszam do kontaktu (użyj formularza kontaktowego)
i oględzin",595606320,21117567,727,"private","yes","price",1400,"pozostale",32,"one",NA,57190996,2020-04-02 11:29:14,FALSE
"Do wynajęcia nowoczesna kawalerka z oddzielną kuchnią na ul. Fredry !

Cena 1550 zł. + 300 zł. (woda, gaz, ogrzewanie, wywóz śmieci, administracja) (350zł dla 2 osób) + prąd co dwa miesiące. Internet w cenie.

Super lokalizacja !

Kawalerka znajduje się na drugim piętrze w odrestaurowanej kamienicy na rogu ul. Fredry i Kościuszki, zaraz obok Zamku Cesarskiego.

5 minut spacerkiem na UEP i UAM
10 minut na Stary Rynek
100 metrów na przystanek tramwajowy “Fredry”

Wyposażenie:

Duże, wygodne łóżko
Szafa z lustrem
Stolik kawowy + 2 krzesła
Oddzielna kuchnia z zabudowaną lodówka, płytą grzewczą i mikrofalą z opcją grilla.
Nowoczesna łazienka z kabiną prysznicową i pralką

Wymagana kaucja zwrotna 2000zł.
Brak prowizji (ogłoszenie bezpośrednie).

Zapraszam do kontaktu,
Tomasz
668430810",595608210,74646144,327,"private","yes","price",1550,"kamienica",30,"one",300,NA,2020-04-02 11:36:37,FALSE
"Witam

Mam do wynajęcia bezpośrednio małą kawalerkę na Łazarzu, przy ulicy Chełmońskiego. W pełni wyposażona, do zamieszkania. 
Umowa najmu na czas nieokreślony z miesięcznym okresem wypowiedzenia. 
Możliwy wynajem osobom prywatnym jak i firmom. 
Kwota wynajmu: 1400 złotych / miesięcznie 
dodatkowo jedynie zużycie mediów (internet i tv, woda, ścieki, śmieci prąd, ogrzewanie w sezonie zimowym około 300 zł / miesięcznie przy jednej osobie, 400 zł / miesięcznie przy dwóch osobach). 
Wymagana kaucja 1800 zł. ",595610402,21117567,703,"private","yes","price",1400,"kamienica",25,"one",NA,60372842,2020-04-02 11:46:55,FALSE
"Zapraszamy do zapoznania się z ofertą najmu kawalerki położonej w Poznaniu okolice ulicy Morelowej/Świerkowej.

Lokal zajmuje powierzchnię 26m2 i składa się z pokoju, osobnej kuchni i łazienki oraz balkonu. Mieszkanie całkowicie wyposażone : pralka, lodówka,piekarnik, kanapa rozkładana, kabina prysznicowa.

W budynku sześć mieszkań, lokatorzy ceniący ciszę i porządek.
Lokal przeznaczony dla max dwóch osób bez dzieci.
Zwierzęta nie są tolerowane. Budynek wyremontowany i ocieplony, wszystkie instalacje nowe, ogrzewanie i woda z pieca dwufunkcyjnego.

Koszty : 

-najem 1000 zł/miesięcznie;
-kaucja 1000 zł/miesięcznie;
-należność za zużycie wody prądu i gazu;

Bardzo niskie koszty zużycia mediów. Każdy lokal wyposażony w indywidualne liczniki, opłaty za faktyczne zużycie 
(zimą 300zł-latem 150zł /2 osoby).

 Brak jakichkolwiek dodatkowych opłat czynszowych !

Telewizja kablowa na wyposażeniu, internet we własnym zakresie.

W okolicy markety (Biedronka, Netto), małe sklepy  punkty usługowe. Dojście do pętli tramwajowej Dębiec zajmuje 10 minut.

Możliwość odbycia wirtualnego spaceru oraz wynajęcia lokalu bez wychodzenia z domu.

Zapraszamy na prezentację
ADM Poznań",595610551,567707056,695,"business","yes","price",1000,"wolnostojacy",26,"one",200,NA,2020-04-06 18:29:17,FALSE
"Wynajmę kawalerkę na Starym Mieście w Poznaniu.

Świetna lokalizacja zaraz obok przystanku tramwajowego, w pobliżu wiele sklepów spożywczych i restauracji, 250 m do Placu Wolności. 

Kawalerka na pierwszym piętrze, powierzchnia 25 m2, nowocześnie umeblowana. 

Cena 1550 zł + 250 zł (opłaty eksploatacyjne)

Tel.: 690013232",595612823,301817562,327,"private","yes","price",1550,"kamienica",25,"one",250,NA,2020-04-02 12:00:51,FALSE
"Witam

Mam do wynajęcia bezpośrednio Duże mieszkanie typu studio, przy ulicy Święty Wojciech w pięknej w pełni zrewitalizowanej kamienicy z windą. Doskonale wyposażona, do zamieszkania. Mieszkania posiadają odrębne kuchnie, w tym budynku posiadam kilka do wynajmu. 
Umowa najmu na czas nieokreślony z miesięcznym okresem wypowiedzenia. 
Możliwy wynajem osobom prywatnym jak i firmom. 
Kwota wynajmu: 1500 złotych / miesięcznie 
dodatkowo jedynie zużycie mediów (internet i tv, woda, ścieki, śmieci prąd, ogrzewanie w sezonie zimowym około 300 zł / miesięcznie przy jednej osobie, 400 zł / miesięcznie przy dwóch osobach). 
Wymagana kaucja 1900 zł",595623606,21117567,327,"private","yes","price",1500,"kamienica",30,"one",NA,60375061,2020-04-02 12:54:19,FALSE
"Witam

Mam do wynajęcia bezpośrednio  kawalerkę, typu studio na Starym Rynku, przy ulicy Święty Wojciech 30  w luksusowej zrewitalizowanej kamienicy z windą. W pełni wyposażona, do zamieszkania. 
W tym budynku mam kilka różnych pięknych kawalerek. 
Umowa najmu na czas nieokreślony z miesięcznym okresem wypowiedzenia. 
Możliwy wynajem osobom prywatnym jak i firmom. 
Kwota wynajmu: 1400 złotych / miesięcznie 
dodatkowo jedynie zużycie mediów (internet i tv, woda, ścieki, śmieci prąd, ogrzewanie w sezonie zimowym około 300 zł / miesięcznie przy jednej osobie, 400 zł / miesięcznie przy dwóch osobach). 
Wymagana kaucja 1800 zł",595627187,21117567,327,"private","yes","price",1400,"kamienica",25,"one",NA,60375134,2020-04-02 13:09:51,FALSE
"Witam

Mam do wynajęcia bezpośrednio małą kawalerkę na Starym Rynku, przy ulicy Woźnej. W pełni wyposażona, do zamieszkania. 
Umowa najmu na czas nieokreślony z miesięcznym okresem wypowiedzenia. 
Możliwy wynajem osobom prywatnym jak i firmom. 
Kwota wynajmu: 1300 złotych / miesięcznie 
dodatkowo jedynie zużycie mediów (internet i tv, woda, ścieki, śmieci prąd, ogrzewanie w sezonie zimowym około 300 zł / miesięcznie przy jednej osobie, 400 zł / miesięcznie przy dwóch osobach). 
Wymagana kaucja 1700 zł",595631262,21117567,327,"private","yes","price",1300,"kamienica",30,"one",NA,60375033,2020-04-02 13:16:31,FALSE
