"","Description","Individual","District","RemoteId","ID","Price","Area","FlatDetails.RoomsNum","FlatDetails.Furnished","FlatDetails.Rent","FlatDetails.PriceIncludeRent","FlatDetails.Deposit","point","SellerInfo.ID","Title"
"556","Nowa, urocza kawalerka w centrum Poznania ul. Przemysłowa, 500 m od Dworca Głównego i centrum handlowego Avenida, 500 m do Starego Browaru i Multikina, 20 min spacerem do Starego Rynku. Mieszkanie położone na drugim piętrze w odrestaurowanej kamienicy z uroczym zielonym dziedzińcem, całość znajduje się na terenie zamkniętym, ze stojakami na rowery, bramą wjazdową i domofonem oraz całodobową ochroną.
Kamienica została oddana do użytku w połowie 2019, posiada przestronną i jasną klatkę schodową, nowoczesną windę.
Mieszkanie jest jasne i ciche. Pojemny salon z rozkładaną, wygodną i obszerną sofą, stołem i krzesłami oraz dużą komodą; otwarta kuchnia z płytą ceramiczną, wielofunkcyjnym piekarnikiem i lodówko-zamrażarką. W łazience prysznic walk-in oraz pralka. W przedpokoju trzyskrzydłowa szafa z półkami i drążkiem na wieszaki oraz lustrem.
Całość wykonana w nowoczesnym stylu, estetycznie i funkcjonalnie.","TRUE","462",NA,"60416588","1400","25","1","TRUE","300","FALSE","1800",256,"7344436","Nowa urocza kawalerka w centrum Poznania"
"557"," Kawalerka położona w spokojnej okolicy przy ulicy Raczyńskiego, o powierzchni 31m2. Składa się z przedpokoju, łazienki, pokoju, osobnej kuchni oraz balkonu z widokiem na osiedle. Mieszkanie jasne, z dużymi oknami, w pełni wyposażone tj.w pokoju duży telewizor, wersalka, regał, stolik z fotelami; w kuchni zmywarka, pralka, piekarnik, lodówka, kuchenka mikrofalowa oraz płyta indukcyjna, garnki, naczynia oraz sztućce, łazienka przestrzenna wyposażona w wannę, w przedpokoju ogromna szafa typu komandor. Pod blokiem Chata Polska, Poczta Polska, sklep zoologiczny, apteka oraz sklep spożywczy tzw. osiedlowy czynny w każdą niedzielę. 2min spacerem do Lidla. Kawałek dalej Biedronka. Pod domem kursują linie autobusowe dobrze skomunikowane z każdą częścią Poznania (bezpośredni dojazd na dworzec główny PKP, do centrum miasta, pętlę Sobieskiego, Cytadelę, park Sołacki, bardzo dobry dojazd na uczelnie UAM, UP). Świetne miejsce na rowerowe przejażdżki, do Jeziora Strzeszyńskiego rowerem 20 minut, las Moraski z panoramą na całe miasto ok. 25minut rowerem z domu. Czynsz dla wynajmującego 1100zł czynsz do spółdzielni ok. 395zł w tym zaliczka na wodę ciepłą i zimną, ogrzewanie, wywóz śmieci, sprzątanie klatki) oraz co dwa miesiące prąd. Kaucja w wysokości 1600zł. Mieszkanie może być wolne od 15 maja.","TRUE","462",NA,"60417950","1100","31","1","TRUE","395","FALSE","1600",255,"1514841","Kawalerka z balkonem , 31 m2, 1100zł"
"558","Do wynajęcia nowa kawalerka o pow. 30.68 m2 na nowowybudowanym (2020 rok) osiedlu przy ul. Dmowskiego.
Osiedle jest ogrodzone - brama na pilota, podziemna hala garażowa z bramą otwieraną na pilota.
W pobliżu Centrum Handlowe Panorama, E.leclerc, Lidl, Biedronka.Dogodne połączenie komunikacyjne - blisko do skrzyżowania ul. Głogowskiej z Hetmańską.
Mieszkanie znajduje się na I piętrze w pięciopiętrowym budynku.Składa się z pokoju z aneksem kuchennym i łazienki. Posiada też balkon.Na podłodze w korytarzu i kuchni położone kafle, w pokoju panele.
Mieszkanie częściowo umeblowane (wszystkie meble i sprzęty nowe):- w korytarzu szafa w zabudowie;- umeblowana kuchnia - płyta indukcyjna, piekarnik, pochłaniacz, lodówka, zmywarka. - łazienka w kafelkach, wc, kabina prysznicowa składana - dzięki czemu jest dużo przestrzeni, pralka.
Czynsz najmu wynosi 1600 zł + 200zł miejsce postojowe w hali garażowej + ok. 300 zł opłata do wspólnoty ( w tym zaliczka na ogrzewanie i wodę) + opłaty wg.liczników - prąd.
Tylko najem długoterminowy (min. 12 mc). Wymagana kaucja zwrotna w wysokości 2500 zł (przy podpisaniu umowy najmu).Oferta od właściciela - bez pośredników!Mieszkanie dla 1 lub 2 osób pracujących, niepalących, bez zwierząt.
Ewentualna kwestia umeblowania - do rozmów.
Mieszkanie wolne od zaraz.
Wszelkie informacje pod numerem tel.502749249. Zapraszam","TRUE","462",NA,"60418140","1600","30.68","1","FALSE","300","FALSE","2500",255,"7372345","Kawalerka na wynajem ul. Dmowskiego"
"559","Zapraszam serdecznie na prezentację przytulnej kawalerki do wynajęcia w super lokalizacji na osiedlu Piastowskim. Mieszkanie o powierzchni 26m2 , oddzielna jasna kuchnia (w pełni umeblowana), łazienka wc razem (wanna) ,pokój (nowa kanapa, stół ,szafa) mieszkanie do objęcia od zaraz , wynajem 1300zł  czynsz 260zł kaucja zwrotna 1300zł  oferta skierowana do studentów, singli lub dla pary pracującej bądź studiującej.  zapraszam na prezentacje Jolanta Petrow tel.721-074-833","FALSE","462",NA,"60418238","1300","26","1","TRUE","260","FALSE","1300",255,"3875831","os.Piastowskie26m2,umeblowana,wolna od zaraz !!!"
"560","Do wynajęcia Nowoczesna Komfortowa KAWALERKA  2018-11 nowe meble i remont ścisłe Centrum Poznania ul. Zwierzyniecka + miejsce postojowe w hali garażowej Apartamentowiec  4-piętrowy. Przy Rondzie Kaponiera pełna infrastruktura handlowa pętla tramwajowa i autobusowa blisko uczelnie, biurowce, sklepy. Parking pod blokiem do wyłącznego korzystania miejsce postojowe. NOWE STANDARDY REKLAMY oprócz tradycyjnych zdjęć:Wirtualna wizyta w mieszkaniu 360stopni (kliknij lub kopiuj)-Spacer online- Film You Tube - (kliknij lub kopiuj)-s://youtu.be/Azo8khROYmcSzczegóły i więcej zdjęć na s://.euro-dom.co/oferty/mieszkania/wynajem Mieszkanie po kapitalnym remoncie, wszytskie meble nowe!Do dyspozycji najemcy w kuchni zabudowa kuchenna, lodówka, zmywarka, płyta grzewcza, piekarnik oraz wszystkie meble i pozostałe wyposażenie na zdjęciach w tym nowy TV.Łazienka z WC, kabina prysznicowa, pralka. Stan mieszkania – BARDZO DOBRY, komfortowe gotowe do wprowadzenia się. KOSZTY stałe:+1400zł czynsz dla właścicieli+250zł miejsce postojowe w hali pod blokiem+około 350zł czynsz administracyjny+ prąd wg faktur+ Internet i TV kablowa dla chętnych KOSZTY jednorazowe:2500zł kaucja zwrotna. Szczegóły i więcej foto na  .euro-dom.co, Dołącz do nas na Facebooku, G+, Twitter, Naszej Klasie i YouTube. KONTAKTmgr Anna Kubówtel 574811590EURO-dom.COBiuro Obrotu Nieruchomościamios. Rzeczypospolitej 1; 61-397 Poznańtel/fax (+48)61-639-33-61.euro-dom.co Oferta nie spełnia oczekiwań? Sprawdź więcej ofert na .euro-dom.co lub wyślij nam zapytanie. Dla komfortu naszych klientów oferujemy usługi z zakresu:1.Profesjonalnego pośrednictwo w obrocie nieruchomościami- sprzedaż, zakup, wynajem, doradztwo; - mieszkań, domów, gruntów oraz lokali komercyjnych.2. Pośrednictwa kredytowego (bezpłatnie kilkanaście) oferujemy kredyty: hipoteczne, gotówkowe, konsolidacyjne, firmowe, leasing, i inne dopasowane do potrzeb klienta.3. Ubezpieczenia kilkanaście Towarzystw Ubezpieczonych w jednym miejscu, oferujemy ubezpieczenia: komunikacyjne, majątkowe, firmowe, turystyczne, na życie oraz najemców.Wszelkie dane dotyczące nieruchomości uzyskano na podstawie oświadczeń zamawiających. Powyższy opis ma charakter informacyjny i nie stanowi oferty w rozumieniu przepisów art. 66§ 1. Kodeksu CywilnegoZdjęcia i opisy w tej ofercie objęte są ochroną praw autorskich majątkowych i osobistych, stanowią własność w świetle prawa autorskiego. Wykorzystywanie ich lub rozpowszechnianie bez pisemnej zgody autora, jest naruszeniem praw autorskich i pociąga za sobą odpowiedzialność prawną.","FALSE","462","MW4383","60419396","1400","26","1","TRUE","350","FALSE","2500",255,"3296088","Nowoczesna kawalerka w CENTRUM! miejsce postojowe"
"561","Polecam do wynajęcia mieszkanie typu kawalerka o powierzchni całkowitej 22,2 m2.Na metraż mieszkania składa się pokój (16,75 m2) ze skosem, łazienka z wc (2,04 m2) oraz z wanną, odrębna kuchnia ( 3,41 m2), korytarz (2,78 m2).Lokal po remoncie (wszystkie ściany pomalowane), wymiana instalacji elektrycznej, (ogrzewanie elektryczne+woda podgrzewana elektrycznie - bojler).Mieszkanie mieści się na ostatniej kondygnacji - 5 piętro, (poddasze użytkowe) kamienicy po renowacji, znajdującej się w ścisłym centrum Poznania - przy ulicy Piekary.Doskonała lokalizacja, w bezpośredniej okolicy znajduje się zarówno Stary Rynek, jak i komunikacja miejska - tramwaje oraz autobusy, ponadto liczne punkty handlowo-usługowe m.in. Kupiec Poznański, Stary Browar, Deptak, Plac Bernardyński, liczne restauracje, bary, kina, także tereny rekreacyjno-spacerowe m.in. Park Dąbrowskiego.Mieszkanie przewidziane dla max. 2 osób, wolne od zaraz!CENA 800 PLN + MEDIA (prąd wg. zużycia, woda - zaliczka - 33 zł./os./m-c+śmieci 14 zł./os./m-c) 847 z zaliczką na mediaWymagana kaucja dwumiesięczna w kwocie 1600 PLNProwizja dla biura 800 PLNZapraszam na prezentację!","FALSE","462","mw9143-1","60419997","800","22.2","1","FALSE","0","FALSE","0",255,"7067511","Kawalerka do najmu - poddasze - Piekary - centrum"
"562","Wynajmę nową kawalerkę z klimatyzacją, w świeżo zrewitalizowanej kamienicy, ogrzewanie miejskie, 5 min. pieszo od Dworca Poznań-Główny.
- przestronny pokój z aneksem kuchennym (klimatyzacja, lodówka, płyta ceramiczna, piekarnik)
- łazienka (prysznic, pralka),
- przedpokój z dużą szafą,
Okna na cichy dziedziniec, portfenetr, okna dachowe.
Tramwaje linii 10 i 14, blisko linie 2 i 9, liczne sklepy, blisko Dworzec, Avenida, Stary Browar, Rynek Wildecki.
Czynsz: 1450 PLN + opłaty (prąd - wg. liczników, opłaty administracyjne - m.in. woda, CO miejskie- łącznie ok. 300 PLN).","TRUE","462",NA,"60422883","1450","30","1","TRUE","300","FALSE","1800",254,"3804043","Nowa kawalerka 30m2 z klimatyzacją -Wierzbięcice"
"563","Na wynajem duża umeblowana bezczynszowa kawalerka w Centrum. Mieszkanie położone na parterze oficyny zadbanej kamienicy. W korytarzu funkcjonalna szafa typu Komandor, w kuchni zabudowa na wymiar ze sprzętem AGD. Łazienka prysznic, pralka.
 
Najem 1200 zł + koszty eksploatacyjne (woda, ścieki, śmieci - ok. 80 zł/osobę) + rachunek za prąd
Prąd ok. 250 zł /m-c
Zwrotna kaucja w wysokości 1200 zł.

","FALSE","462",NA,"60423040","1200","43","1","TRUE","0","FALSE","1200",254,"3109040","Wynajmę bezczynszową umeblowaną kawalerkę Centrum"
"564","POLECAM KAWALERKĘ BEZPOŚREDNIO !!!Kawalerka o powierzchni 26m2 położone na 7 piętrze w 10 piętrowym bloku na os. Powstań Narodowych 35. Doskonała infrastruktura osiedla, bardzo blisko liczne sklepy, ryneczek osiedlowy. Parking samochodowy pod samym blokiem, tuż obok parking strzeżony. Okolica cicha i spokojna , w pobliżu tereny rekreacyjne, place zabaw, galerie handlowe itd. Powyższy opis ma charakter informacyjny i nie stanowi oferty w rozumieniu przepisów Kodeksu Cywilnego.Pokój: ściany – szpachlowane i malowane, podłoga – parkiet, w pełni umeblowanyKuchnia: kuchenka gazowa, lodówka, pralka, mikrofalówka itd.Łazienka: wanna ,płytki.Mieszkanie w pełni umeblowane i wyposażone w bardzo dobrym stanie!!!Koszty najmu to: 999zł opłat do właściciela + czynsz do administracji osiedla, prąd, gaz i opłaty za TV ( łącznie 501zł). Całkowity koszt wynajmu tego mieszkania łącznie ze wszystkimi opłatami to 1500zł.Mieszkanie wolne od zaraz! Wymagana kaucja w wysokości 1000zł. Zwierzęta nie są akceptowane.Telefon BEZPOŚREDNIO do właściciela 504 47 22 44 .","TRUE","462",NA,"60424086","999","26","1","TRUE","350","FALSE","1000",254,"920822","BEZPOŚREDNIO - RATAJE od właściciela kawalerka 26m"
"565","ŚWIETNA LOKALIZACJA.

BLISKO UCZELNI, BLISKO CENTRUM.

Zachęcam do zapoznania się z ofertą wynajmu jednopokojowego mieszkania
zlokalizowanego u zbiegu ulic Bukowskiej i Przybyszewskiego.

Kawalerka jest świeżo po remoncie, w pełni umeblowana.

Blok jest kilkuletni, z całodobową ochroną.

Miejsca parkingowe pod blokiem tylko do użytku mieszkańców.

Zapraszam na prezentację!
SZCZEGÓŁOWE INFORMACJE

Robert Łuczak
664056439

oraz w biurze obsługi klienta Andrzej Blaszko Projekt:ul. Obornicka 330 w Poznaniu(w budynku: Inkubator Biznes i Nauka).

Powyższy opis ma charakter informacyjny i nie stanowi oferty
w rozumieniu przepisów art. 66 Kodeksu Cywilnego.
","FALSE","462",NA,"60424312","1600","31.5","1","TRUE","346","FALSE","1600",254,"903428","Bukowska/Przybyszewskiego - 1 pokój, umeblowany"
"566","ŚWIETNA LOKALIZACJA.

BLISKO UCZELNI, BLISKO CENTRUM.

Zachęcam do zapoznania się z ofertą wynajmu jednopokojowego mieszkania
zlokalizowanego w nowoczesnych blokach firmy Ataner przy ulicy Marcelińskiej.

Kawalerka jest świeżo po remoncie, w pełni umeblowana.

Blok jest kilkuletni, ulokowany w niedalekiej odległości od parku.

Miejsca parkingowe pod blokiem tylko do użytku mieszkańców.

Zapraszam na prezentację!
SZCZEGÓŁOWE INFORMACJE

Robert Łuczak
664056439

oraz w biurze obsługi klienta Andrzej Blaszko Projekt:ul. Obornicka 330 w Poznaniu(w budynku: Inkubator Biznes i Nauka).

Powyższy opis ma charakter informacyjny i nie stanowi oferty
w rozumieniu przepisów art. 66 Kodeksu Cywilnego.","FALSE","462",NA,"60424393","1700","31.2","1","TRUE","385","FALSE","1700",254,"903428","Marcelińska, Ataner - 1 pokój, umeblowany"
"567","M I E S Z K A N I E Polecam na wynajem w pełni umeblowaną kawalerkę, w samym centrum Poznania. L O K A L I Z A C J A - ul. Libelta,- centrum miasta, - wygodna komunikacja,- w okolicy: restauracje, parki, kościół, sklepy, apteki,P O W I E R Z C H N I A25,4 m ²U K Ł A D- pokój, - kuchnia, - łazienka,K O N D Y G N A C J AVI Piętro (budynek dziewięciopiętrowy)S T A N D A R D- mieszkanie wyremontowane, - nowe instalacje​,- płytki na podłogach,- odmalowane ściany,- w pełni wyposażony aneks kuchenny,A T U T Y- bliskość komunikacji,- samo centrum Poznania, - gotowe do wprowadzenia, - możliwość parkowania samochodu za zamkniętą bramą,O P Ł A T Y- czynsz 1400 zł - opłaty eksploatacyjne ok.300 zł (woda, ogrzewanie, administracja)- Prąd,- gaz, Gwarantujemy bezpieczeństwo transakcji - odpowiedzialność zawodowa licencja 16821 Piotr Browarski. Zapewniamy kompleksową obsługę kredytową.Powyższy opis ma charakter informacyjny i nie stanowi oferty w rozumieniu przepisów Kodeksu Cywilnego oraz innych właściwych przepisów prawnych.Informacje umieszczone w ofertach przekazywane są przez właścicieli nieruchomości i mogą ulegać zmianom.","FALSE","462","636/4405/OMW","60425273","1400","25.4","1","FALSE","0","FALSE","0",253,"814967","Umeblowana kawalerka - centrum / ul. Libelta"
"568","Opis lokalu:Kawalerka przy ul. Przemysłowej 46 (w pobliżu Wyższa Szkoła Zarządzania i Bankowości oraz Wyższa Szkoła Języków Obcych)* Kamienica i mieszkanie po generalnym remoncie (rok temu)* Zamykane podwórko* miejskie ogrzewanie = ciepłe mieszkanie* powierzchnia 25 m2* 2 piętro* Pełne wyposażenie i umeblowanie (pralka, lodówka, płyta indukcyjna)* Idealne dla 1-2 osób* Najbliższa uczelnia - Wyższa Szkoła Zarządzania i Bankowości oraz Wyższa Szkoła Języków Obcych* Dostępne od zaraz!*A studio on ul. Przemysłowa 46 (close to the College of Management and Banking and the College of Foreign Languages) * Tenement house and apartment after major renovation (a year ago) * Closed yard * Municipal heating = warm apartment * Area of 25 m2 * 2nd floor * Full equipment and furniture (washing machine, fridge, induction hob) * Ideal for 1-2 people * Closest university - College of Management and Banking and the College of Foreign Languages * Available now!Umeblowanie/wyposażenie:* Pokój: rozkładana kanapa, stół z krzesłami, duża szafa zintegrowana z regałem z półkami, komoda RTV z TV, stoliczki kawowe* Kuchnia: szafki wiszące i stojące, lodówka, dwupalnikowa płyta indukcyjna, zlewozmywak* Łazienka razem z WC: duże lustra, kabina prysznicowa, pralka, umywalka z szafką, szafka wisząca** Room: fold-out sofa, table with chairs, large wardrobe integrated with shelves, TV set, coffee tables * Kitchen: wall-mounted and standing cabinets, refrigerator, two-burner induction hob, sink * Bathroom with toilet: large mirrors, shower cubicle, washing machine, wash-basin with cabinet, wall-mounted cabinetOtoczenie:Apteka - 220 m, Bankomat - 300 m, Basen - 400 m, Centrum handlowe - 750 m, Fryzjer - 160 m, Kawiarnia - 300 m, Liceum - 400 m, Orlik/boisko sportowe - 1 300 m, Park - 700 m, Poczta - 230 m, Przedszkole - 350 m, Przychodnia - 210 m, Restauracja - 120 m, Siłownia - 750 m, Sklep spożywczy - 130 m, SPA - 1 000 m, Szkoła podstawowa - 350 m, Uczelnia wyższa - 300 mDojazd:Odległość do przystanku autobusowego - 210 m, Autobusy nr - 243, Odległość do przystanku tramwajowego - 210 m, Tramwaje - 10Cena najmu:1300 złOpłaty administracyjne:320 zł/1 osoba; 400 zł/2 osoby; 480 zł/3 osoby;Średnie opłaty za media:60 zł/1 osoba; 90 zł/2 osoby; 120 zł/3 osoby;Suma opłat:1 680 zł/1 osoba; 1 790 zł/2 osoby; 1 900 zł/3 osoby;Zadzwoń - Sara Bogusławska tel.: 534064947 lub napisz Wymagana kaucja oraz zakup Pakietu Najemcy obejmującego ubezpieczenie OC z pomocą Assistance","FALSE","462","9728/4034/OMW","60425276","1300","25","1","FALSE","0","FALSE","0",253,"1295077","Przemysłowa 46, Wilda, kawalerka, bez prowizji"
"569","Kawalerka do wynajmu w Poznaniu przy ulicy Słowackiego, dzielnica Jeżyce, bliskie okolice Rynku Jeżyckiego oraz ulicy Dąbrowskiego. Wykończenie mieszkania w dobry standardzie. Powierzchnia lokalu ok. 16 m2, III piętro, kamienica, &nbsp;pokój z kuchnią, łazienka z ubikacją, brak balkonu. Kuchnia umeblowana i wyposażona. Pokój umeblowany &ndash; kanapa rozkładana oraz szafa na ubrania. Łazienka razem z ubikacją jest prysznic, ściany i podłoga wyłożone płytkami, jest pralka. Lokalizacja zapewnia bliski i łatwy dostęp do komunikacji miejskiej, sklepów, punktów handlowo-usługowych, uczelni. Wymaga kaucja jeden czynsz najmu.Oferta skierowana dla jednej osoby pracującej lub studenta.Cena najmu miesięcznie: 950 zł, dodatkowo opłata według zużycia za wodę, śmieci, prąd, ogrzewanie itp.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Pośrednik odpowiedzialny zawodowo: Joanna Nitka-Grzegorczyk&nbsp; licencja nr: 9523Przedstawione dane mają charakter informacyjny i nie stanowią oferty w rozumieniu przepisów K.C.&nbsp; Kontakt: Joanna Nitka-Grzegorczyk tel.: 608 828 169Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Joanna Nitka-Grzegorczyk (licencja nr: 9523) ","FALSE","462","JNG-MW-627","60425566","950","16","1","FALSE","150","FALSE","950",253,"599884","Mieszkanie, 16 m², Poznań"
